2017-03-31, 14.190, 14.680, 14.660, 14.020, 17895044, 257007745
2017-03-30, 14.500, 14.690, 14.130, 14.120, 17050453, 245963225
2017-03-29, 14.510, 14.800, 14.520, 14.490, 18678172, 273442628
2017-03-28, 14.490, 14.580, 14.530, 14.430, 8043571, 116638880
2017-03-27, 14.530, 14.680, 14.480, 14.440, 9541403, 138887116
2017-03-24, 14.450, 14.550, 14.480, 14.380, 9172866, 132866250
2017-03-23, 14.430, 14.640, 14.500, 14.310, 12581930, 182320402
2017-03-22, 14.420, 14.540, 14.470, 14.190, 11535727, 165656315
2017-03-21, 14.500, 14.570, 14.500, 14.410, 7470522, 108252081
2017-03-20, 14.400, 14.560, 14.550, 14.350, 9332782, 134946895
2017-03-17, 14.600, 14.640, 14.390, 14.330, 15458257, 224144878
2017-03-16, 14.470, 14.600, 14.560, 14.450, 15135679, 219943131
2017-03-15, 14.350, 14.470, 14.430, 14.270, 14107318, 202836102
2017-03-14, 14.580, 14.690, 14.340, 14.240, 33874668, 490287755
2017-03-13, 14.600, 14.830, 14.720, 14.410, 25916898, 379593247
2017-03-10, 14.060, 14.740, 14.580, 14.030, 32679154, 472410507
2017-03-09, 14.020, 14.150, 14.060, 13.920, 11504679, 161540623
2017-03-08, 14.060, 14.230, 14.050, 13.990, 10429002, 146948786
2017-03-07, 14.030, 14.130, 14.050, 13.880, 10249068, 143499504
2017-03-06, 13.800, 14.230, 14.070, 13.770, 16349252, 229046871
2017-03-03, 13.570, 13.870, 13.840, 13.440, 14687274, 201289207
2017-03-02, 13.670, 13.670, 13.600, 13.570, 7634700, 103957007
2017-03-01, 13.700, 13.750, 13.640, 13.600, 10821300, 147997678
2017-02-28, 13.520, 13.780, 13.700, 13.500, 8137963, 111183516
2017-02-27, 13.700, 13.710, 13.550, 13.520, 9337936, 127135954
2017-02-24, 13.730, 13.730, 13.720, 13.590, 8606741, 117554036
2017-02-23, 13.650, 13.830, 13.740, 13.560, 15583574, 213200376
2017-02-22, 13.600, 13.740, 13.620, 13.490, 14453690, 196653190
2017-02-21, 13.200, 13.630, 13.620, 13.180, 16106887, 216673433
2017-02-20, 13.050, 13.220, 13.200, 12.970, 9076077, 118745635
2017-02-17, 13.460, 13.480, 13.020, 12.980, 15296393, 201704555
2017-02-16, 13.430, 13.540, 13.500, 13.380, 7996344, 107575314
2017-02-15, 13.570, 13.650, 13.450, 13.360, 16529716, 223250033
2017-02-14, 13.650, 13.680, 13.600, 13.540, 8394670, 114289095
2017-02-13, 13.550, 13.650, 13.630, 13.490, 10671721, 145081396
2017-02-10, 13.500, 13.680, 13.550, 13.440, 11613181, 157379448
2017-02-09, 13.410, 13.810, 13.490, 13.410, 16026054, 217531257
2017-02-08, 13.400, 13.520, 13.460, 13.300, 7334156, 98194817
2017-02-07, 13.390, 13.600, 13.400, 13.330, 8612340, 115693901
2017-02-06, 13.260, 13.500, 13.440, 13.220, 7715098, 102965885
2017-02-03, 13.310, 13.440, 13.260, 13.170, 6361082, 84639506
2017-01-26, 13.400, 13.470, 13.310, 13.240, 8111632, 108208813
2017-01-25, 13.100, 13.590, 13.400, 13.050, 11610879, 154857565
2017-01-24, 13.140, 13.210, 13.100, 13.060, 5552181, 72837249
2017-01-23, 13.010, 13.270, 13.190, 12.940, 10094863, 132470328
2017-01-20, 12.780, 13.120, 12.950, 12.760, 8961475, 116253778
2017-01-19, 12.650, 13.050, 12.790, 12.520, 9758817, 125139306
2017-01-18, 12.970, 12.970, 12.710, 12.690, 10124909, 129590479
2017-01-17, 12.630, 13.160, 13.040, 12.590, 12608201, 162064408
2017-01-16, 13.240, 13.340, 12.670, 12.230, 20625123, 265194994
2017-01-13, 13.910, 13.910, 13.300, 13.300, 21898731, 296553716
2017-01-12, 14.270, 14.370, 13.890, 13.810, 12257978, 172995265
2017-01-11, 14.650, 14.650, 14.230, 14.200, 15152305, 218103511
2017-01-10, 14.810, 14.830, 14.610, 14.500, 11599726, 169613081
2017-01-09, 14.700, 14.880, 14.780, 14.640, 16673147, 246066577
2017-01-06, 14.600, 14.790, 14.680, 14.580, 12053090, 177070024
2017-01-05, 14.860, 14.900, 14.650, 14.640, 15398910, 226813997
2017-01-04, 14.490, 14.950, 14.920, 14.470, 26589226, 391915649
2017-01-03, 14.290, 14.550, 14.390, 14.260, 12355245, 177615788
2017-06-30, 5.660, 5.750, 5.650, 5.560, 12802622, 72332128
2017-06-29, 5.480, 5.750, 5.680, 5.470, 21716393, 123035148
2017-06-28, 5.450, 5.580, 5.500, 5.390, 19327318, 105920450
2017-06-27, 5.230, 5.560, 5.480, 5.220, 25548308, 137817170
2017-06-26, 5.150, 5.230, 5.220, 5.090, 8134606, 42176192
2017-06-23, 5.180, 5.180, 5.120, 5.030, 8191705, 41755318
2017-06-22, 5.270, 5.290, 5.170, 5.150, 8049814, 42029902
2017-06-21, 5.280, 5.320, 5.260, 5.210, 7441699, 39106566
2017-06-20, 5.380, 5.380, 5.280, 5.250, 6867767, 36514001
2017-06-19, 5.270, 5.390, 5.350, 5.250, 6283337, 33509506
2017-06-16, 5.300, 5.340, 5.280, 5.270, 6276045, 33317068
2017-06-15, 5.210, 5.310, 5.240, 5.210, 6858250, 36111400
2017-06-14, 5.320, 5.320, 5.210, 5.200, 7459836, 39164570
2017-06-13, 5.320, 5.340, 5.320, 5.220, 8419481, 44503562
2017-06-12, 5.290, 5.340, 5.300, 5.200, 11362710, 60053136
2017-06-09, 5.300, 5.380, 5.340, 5.260, 14870624, 79272241
2017-06-08, 5.200, 5.340, 5.300, 5.200, 17198612, 91143391
2017-06-07, 4.970, 5.260, 5.240, 4.940, 19997731, 102739576
2017-06-06, 4.900, 4.980, 4.970, 4.830, 6383087, 31420437
2017-06-05, 4.820, 4.900, 4.900, 4.790, 5726795, 27774645
2017-06-02, 4.700, 4.820, 4.780, 4.650, 9005562, 42762690
2017-06-01, 4.880, 4.930, 4.700, 4.680, 7324384, 35331858
2017-05-31, 5.060, 5.100, 4.880, 4.880, 9839309, 49083895
2017-05-26, 5.000, 5.080, 5.010, 4.970, 7876205, 39496310
2017-05-25, 4.800, 5.120, 5.020, 4.720, 21643726, 108432715
2017-05-17, 4.940, 5.020, 4.960, 4.920, 8243182, 41034917
2017-05-16, 4.850, 4.980, 4.940, 4.760, 10080991, 49155465
2017-05-15, 4.860, 4.880, 4.850, 4.770, 8851582, 42773694
2017-05-12, 4.900, 4.920, 4.840, 4.820, 5571371, 27080864
2017-05-11, 4.740, 4.940, 4.920, 4.720, 14046573, 67860699
2017-05-10, 5.000, 5.040, 4.780, 4.750, 10116245, 49890704
2017-05-09, 5.070, 5.090, 5.000, 4.900, 10041050, 50119998
2017-05-08, 5.260, 5.260, 5.070, 5.060, 7673017, 39717272
2017-05-05, 5.250, 5.320, 5.210, 5.200, 7517237, 39559298
2017-05-04, 5.270, 5.370, 5.310, 5.210, 14972335, 79127447
2017-05-03, 5.260, 5.370, 5.320, 5.210, 12053398, 63808316
2017-05-02, 5.340, 5.400, 5.250, 5.230, 9413305, 49785524
2017-04-28, 5.440, 5.440, 5.340, 5.300, 9949680, 53295496
2017-04-27, 5.360, 5.420, 5.390, 5.220, 14350205, 76414035
2017-04-26, 5.360, 5.520, 5.410, 5.300, 16492859, 89455861
2017-04-25, 5.310, 5.460, 5.420, 5.250, 14745377, 78598923
2017-04-24, 5.380, 5.380, 5.280, 5.170, 11878734, 62774426
2017-04-21, 5.320, 5.410, 5.370, 5.310, 12176219, 65344080
2017-04-20, 5.410, 5.500, 5.330, 5.240, 26039406, 139876072
