2017-03-31, 23.220, 23.850, 23.520, 23.030, 1668812, 39338504
2017-03-30, 23.710, 23.970, 23.290, 23.290, 2181766, 51605222
2017-03-29, 23.570, 24.160, 23.900, 23.300, 2636289, 62864286
2017-03-28, 23.250, 23.590, 23.570, 23.250, 1226885, 28711981
2017-03-27, 23.510, 23.850, 23.490, 23.120, 1947329, 45720318
2017-03-24, 23.300, 23.500, 23.500, 23.020, 1978405, 45932450
2017-03-23, 23.480, 23.670, 23.360, 23.160, 2271400, 53161706
2017-03-22, 23.380, 23.640, 23.480, 23.090, 2772316, 64864708
2017-03-21, 23.400, 23.880, 23.410, 23.150, 4034561, 94934782
2017-03-20, 22.950, 23.680, 23.540, 22.720, 5680465, 132442548
2017-03-17, 22.320, 22.990, 22.890, 22.320, 3601315, 82017311
2017-03-16, 22.270, 22.650, 22.410, 22.130, 3230731, 72426822
2017-03-15, 22.160, 22.330, 22.260, 21.750, 2853795, 63039799
2017-03-14, 22.000, 22.290, 22.120, 21.900, 2491526, 55206236
2017-03-13, 21.640, 22.190, 22.030, 21.550, 2996166, 65858655
2017-03-10, 21.210, 21.750, 21.680, 21.130, 2859702, 61419241
2017-03-09, 21.290, 21.440, 21.200, 21.130, 1295152, 27539964
2017-03-08, 21.490, 21.490, 21.290, 21.230, 1169145, 24951633
2017-03-07, 21.440, 21.530, 21.500, 21.370, 1623270, 34786470
2017-03-06, 21.500, 21.700, 21.550, 21.270, 3251126, 69749333
2017-03-03, 20.800, 22.880, 21.780, 20.770, 4337582, 94722500
2017-03-02, 21.160, 21.200, 21.000, 20.870, 1072165, 22479537
2017-03-01, 21.160, 21.270, 21.170, 21.040, 1003385, 21211333
2017-02-28, 21.150, 21.250, 21.220, 20.960, 1715319, 36175865
2017-02-27, 21.010, 21.320, 21.170, 20.950, 1841978, 38997202
2017-02-24, 20.600, 20.940, 20.850, 20.580, 1654540, 34313511
2017-02-23, 20.630, 20.890, 20.650, 20.600, 1556447, 32228484
2017-02-22, 20.510, 20.920, 20.620, 20.510, 1436433, 29714939
2017-02-21, 20.500, 20.880, 20.650, 20.500, 1328052, 27455179
2017-02-20, 20.780, 20.950, 20.720, 20.480, 1328626, 27512497
2017-02-17, 21.040, 21.040, 20.790, 20.750, 542582, 11331229
2017-02-16, 21.000, 21.130, 21.040, 20.680, 1358657, 28459126
2017-02-15, 21.060, 21.410, 21.000, 20.800, 1993240, 41999523
2017-02-14, 21.200, 21.240, 21.070, 21.030, 926513, 19572917
2017-02-13, 20.930, 21.250, 21.150, 20.620, 1582607, 33439914
2017-02-10, 21.040, 21.110, 20.940, 20.500, 2258301, 47162789
2017-02-09, 21.000, 21.360, 21.050, 21.000, 1717405, 36254822
2017-02-08, 21.050, 21.330, 21.120, 21.050, 826284, 17495199
2017-02-07, 21.200, 21.240, 21.110, 20.940, 612349, 12917159
2017-02-06, 21.110, 21.280, 21.180, 21.100, 896485, 18976067
2017-02-03, 21.100, 21.340, 21.110, 21.070, 508376, 10781755
2017-01-26, 20.860, 21.330, 21.140, 20.750, 740643, 15600437
2017-01-25, 20.920, 21.080, 20.850, 20.780, 820828, 17154702
2017-01-24, 20.800, 21.120, 20.930, 20.720, 879778, 18356659
2017-01-23, 20.620, 21.120, 20.900, 20.210, 1315842, 27479744
2017-01-20, 20.600, 20.960, 20.900, 20.530, 610090, 12714306
2017-01-19, 20.470, 20.700, 20.640, 20.210, 543799, 11126163
2017-01-18, 20.800, 20.810, 20.200, 20.200, 1128193, 22985538
2017-01-17, 21.350, 21.350, 20.610, 20.120, 1866527, 38498063
2017-01-16, 21.290, 21.660, 21.370, 20.200, 2011630, 42789994
2017-01-13, 21.380, 21.490, 21.480, 20.000, 2397838, 49936846
2017-01-12, 21.710, 21.850, 21.300, 21.300, 1262375, 27188861
2017-01-11, 22.440, 22.520, 21.660, 21.570, 2693837, 59198557
2017-01-10, 22.310, 22.590, 22.440, 22.230, 891456, 19989266
2017-01-09, 22.380, 22.650, 22.440, 22.380, 1835645, 41305297
2017-01-06, 22.930, 22.970, 22.350, 22.280, 1934006, 43692684
2017-01-05, 22.420, 23.070, 22.890, 22.350, 4340945, 98955390
2017-01-04, 21.810, 22.420, 22.420, 21.810, 1849546, 40782812
2017-01-03, 21.750, 22.110, 21.770, 21.750, 1469628, 32208195
2017-06-30, 20.690, 20.890, 20.730, 20.550, 1059952, 21923891
2017-06-29, 20.820, 20.980, 20.740, 20.600, 1404219, 29145696
2017-06-28, 20.900, 20.960, 20.830, 20.780, 1220232, 25440054
2017-06-27, 20.800, 20.910, 20.800, 20.700, 1124680, 23399725
2017-06-26, 20.840, 21.200, 20.690, 20.600, 1858283, 38615543
2017-06-23, 21.060, 21.060, 20.870, 20.600, 1679365, 34921829
2017-06-22, 20.990, 21.860, 20.950, 20.780, 2752800, 58014514
2017-06-21, 20.900, 20.980, 20.970, 20.510, 2615418, 54469775
2017-06-20, 21.340, 21.340, 20.780, 20.760, 3213300, 67377778
2017-06-19, 20.900, 22.230, 21.400, 20.850, 3869166, 82023267
2017-06-16, 22.600, 22.610, 21.790, 21.790, 2742072, 60709753
2017-06-15, 23.060, 23.280, 22.600, 22.530, 3076237, 70252759
2017-06-14, 22.390, 24.650, 23.500, 21.940, 2593368, 58786248
2017-06-13, 22.110, 23.170, 22.420, 22.110, 1742529, 39423644
2017-06-12, 23.000, 23.300, 22.450, 21.980, 1847408, 41724156
2017-06-09, 22.750, 22.890, 22.830, 22.200, 1746188, 39378777
2017-06-08, 22.400, 22.770, 22.770, 22.100, 2500388, 55945744
2017-06-07, 21.130, 22.020, 21.970, 21.020, 1198659, 25844854
2017-06-06, 21.080, 21.280, 21.060, 20.940, 974200, 20513437
2017-06-05, 21.090, 21.110, 21.080, 20.930, 834636, 17519998
2017-06-02, 21.170, 21.300, 20.930, 20.810, 1258892, 26503985
2017-06-01, 21.540, 21.640, 21.170, 21.170, 695115, 14848316
2017-05-31, 21.360, 21.600, 21.540, 21.190, 930843, 19928314
2017-05-26, 21.290, 21.290, 21.190, 20.810, 1305595, 27540270
2017-05-25, 21.000, 21.210, 21.010, 20.500, 2206176, 46175732
2017-05-24, 21.260, 21.280, 20.400, 19.220, 5836014, 115900255
2017-05-23, 21.740, 21.840, 21.360, 21.100, 907231, 19466678
2017-05-22, 21.990, 21.990, 21.650, 21.630, 651616, 14159105
2017-05-19, 21.850, 21.970, 21.910, 21.680, 639330, 13935108
2017-05-18, 21.770, 21.890, 21.690, 21.660, 612612, 13319990
2017-05-17, 21.680, 22.050, 21.820, 21.680, 752173, 16433577
2017-05-16, 21.870, 21.960, 21.780, 21.500, 1439317, 31230063
2017-05-15, 21.850, 22.100, 21.750, 21.560, 1113479, 24260336
2017-05-12, 22.380, 22.440, 21.770, 21.690, 1180864, 25991799
2017-05-11, 22.530, 22.620, 22.440, 21.680, 1380518, 30494045
2017-05-10, 22.590, 22.950, 22.530, 22.390, 1172650, 26457894
2017-05-09, 21.950, 22.970, 22.450, 21.950, 781286, 17477849
2017-05-08, 22.150, 22.470, 22.150, 22.150, 580260, 12902325
2017-05-05, 22.830, 23.000, 22.590, 22.350, 802121, 18190407
2017-05-04, 23.100, 23.180, 23.020, 22.890, 651300, 14964511
2017-05-03, 23.180, 23.270, 23.080, 22.970, 540060, 12492061
2017-05-02, 23.130, 23.200, 23.170, 22.890, 450600, 10371255
2017-04-28, 22.640, 23.200, 23.130, 22.550, 722407, 16561984
2017-04-27, 22.580, 22.730, 22.710, 22.320, 1048839, 23510170
2017-04-26, 22.760, 22.920, 22.620, 22.480, 642649, 14539468
2017-04-25, 22.550, 22.870, 22.660, 22.520, 587167, 13334971
2017-04-24, 22.800, 22.800, 22.550, 22.500, 722102, 16324966
2017-04-21, 22.800, 22.850, 22.820, 22.500, 1188518, 27051667
2017-04-20, 22.910, 22.950, 22.780, 22.350, 1515391, 34267063
2017-04-19, 22.630, 22.970, 22.970, 22.220, 1046030, 23582206
2017-04-18, 22.830, 22.950, 22.800, 22.620, 1087429, 24830675
2017-04-17, 22.710, 23.190, 22.830, 22.500, 1319809, 30194664
2017-04-14, 23.190, 23.340, 22.790, 22.610, 2272742, 51764456
2017-04-13, 23.690, 23.690, 23.190, 23.180, 1596831, 37448244
2017-04-12, 24.000, 24.000, 23.720, 23.510, 1282100, 30288457
2017-04-11, 24.180, 24.180, 24.000, 23.000, 2136970, 50863761
2017-04-10, 24.110, 24.230, 24.180, 23.680, 1723428, 41366218
2017-04-07, 24.550, 24.550, 24.110, 23.880, 1926774, 46635979
2017-04-06, 23.670, 24.100, 24.100, 23.420, 2179420, 51794200
2017-04-05, 23.520, 23.880, 23.630, 23.370, 1858565, 43756342
2017-09-29, 18.020, 18.300, 18.070, 17.930, 2225962, 40201154
2017-09-28, 18.270, 18.330, 18.150, 17.970, 1601525, 29049893
2017-09-27, 18.410, 18.420, 18.100, 18.100, 1664224, 30367266
2017-09-26, 18.500, 18.550, 18.400, 18.200, 979820, 18010348
2017-09-25, 18.800, 19.000, 18.500, 18.500, 1735780, 32388436
2017-09-22, 19.060, 19.200, 18.920, 18.750, 1548176, 29299782
2017-09-21, 19.190, 19.490, 19.090, 19.090, 2090309, 40191946
2017-09-20, 19.410, 19.540, 19.290, 19.120, 1939924, 37477178
